p,q,r,theta_1,theta_2,theta_3,theta_4
-0.654003,0.00251288,0.00479875,0.305263,-0.0928059,0.169505,0.0974083
-0.645925,0.00364288,0.00566494,0.305263,-0.0920391,0.170272,0.0974083
-0.638493,0.00427881,0.00602864,0.306029,-0.0912724,0.171039,0.098175
-0.630875,0.00429941,0.00559991,0.306796,-0.0905046,0.171806,0.0989418
-0.622154,0.00305844,0.00606125,0.306796,-0.0905046,0.172573,0.0997086
-0.612597,0.00223636,0.00679444,0.307563,-0.0897379,0.17334,0.0997086
-0.604366,0.00276075,0.00712853,0.308331,-0.0889711,0.17334,0.100475
-0.59704,0.00333975,0.00747802,0.308331,-0.0889711,0.174107,0.101243
-0.588852,0.00336976,0.00776576,0.309097,-0.0882044,0.174874,0.10201
-0.57865,0.00200368,0.00817383,0.309864,-0.0874367,0.175641,0.10201
-0.569912,0.00194242,0.00823462,0.310631,-0.0866699,0.175641,0.102777
-0.561323,0.00233114,0.00830318,0.310631,-0.0866699,0.176408,0.103543
-0.552968,0.00199304,0.00755929,0.311399,-0.0859032,0.177175,0.103543
-0.54488,0.00195188,0.00748023,0.312165,-0.0851364,0.177175,0.104311
-0.53574,0.00148684,0.0058717,0.312165,-0.0851364,0.177942,0.105078
-0.525855,0.00181767,0.00514176,0.312932,-0.0843687,0.178709,0.105078
-0.515732,0.00129718,0.00518646,0.313699,-0.083602,0.178709,0.105844
-0.506764,0.000249893,0.00572189,0.313699,-0.083602,0.179476,0.106611
-0.4988,0.000160471,0.00725914,0.314466,-0.0828352,0.180243,0.107379
-0.490213,-0.000375874,0.00873844,0.314466,-0.0828352,0.180243,0.107379
-0.480505,0.00124824,0.00862488,0.315233,-0.0820684,0.18101,0.108146
-0.469868,0.00341843,0.00900931,0.316,-0.0813007,0.18101,0.108146
-0.46047,0.00418197,0.00988098,0.316,-0.0813007,0.181777,0.108912
-0.451592,0.00416174,0.00975823,0.316767,-0.080534,0.182544,0.109679
-0.443183,0.00264987,0.00959573,0.317534,-0.0797672,0.182544,0.109679
-0.433429,0.00238825,0.00899566,0.317534,-0.0797672,0.183311,0.110447
-0.424026,0.00132772,0.00853535,0.318301,-0.0790005,0.183311,0.110447
-0.414603,0.000139654,0.00816382,0.318301,-0.0790005,0.184078,0.111214
-0.403629,-2.51E-05,0.00780075,0.319068,-0.0782328,0.184078,0.11198
-0.394811,0.00182453,0.00694039,0.319068,-0.0782328,0.184845,0.11198
-0.38591,0.00372683,0.00713049,0.319835,-0.077466,0.184845,0.112747
-0.376036,0.00540475,0.00655464,0.319835,-0.077466,0.184845,0.112747
-0.365357,0.00639099,0.00676006,0.320602,-0.0766993,0.185612,0.112747
-0.353927,0.0065316,0.00720282,0.320602,-0.0766993,0.185612,0.113515
-0.343933,0.00522855,0.00751047,0.321369,-0.0759325,0.185612,0.113515
-0.335385,0.00335215,0.00738149,0.321369,-0.0759325,0.186378,0.114282
-0.326819,0.00220093,0.00755174,0.322136,-0.0759325,0.186378,0.114282
-0.317621,0.00100699,0.00788884,0.322136,-0.0751648,0.187146,0.114282
-0.307466,0.00184956,0.00763286,0.322136,-0.0751648,0.187146,0.115048
-0.29683,0.00251658,0.00760011,0.322903,-0.074398,0.187146,0.115048
-0.286354,0.00124363,0.00648294,0.322903,-0.074398,0.187146,0.115048
-0.27568,-0.000726432,0.00530429,0.32367,-0.074398,0.187913,0.115815
-0.265356,-0.00106633,0.00615411,0.32367,-0.0736313,0.187913,0.115815
-0.256318,-0.000107117,0.00793616,0.32367,-0.0736313,0.187913,0.116583
-0.246638,0.000797406,0.00756582,0.324437,-0.0736313,0.18868,0.116583
-0.237141,0.00152009,0.00711758,0.324437,-0.0736313,0.18868,0.116583
-0.228074,0.00105548,0.00659803,0.324437,-0.0728645,0.18868,0.116583
-0.218013,0.000983082,0.0060422,0.324437,-0.0728645,0.18868,0.116583
-0.208359,0.00199174,0.00543439,0.325204,-0.0728645,0.18868,0.11735
-0.19687,0.00188774,0.00513332,0.325204,-0.0728645,0.189446,0.11735
-0.186101,0.00201469,0.00513338,0.325204,-0.0720968,0.189446,0.11735
-0.17633,0.00245565,0.00540297,0.325204,-0.0720968,0.189446,0.11735
-0.167821,0.00208604,0.00552589,0.325971,-0.0720968,0.189446,0.11735
-0.158969,0.00176717,0.004351,0.325971,-0.0720968,0.189446,0.118116
-0.149969,0.00206131,0.00319318,0.325971,-0.0720968,0.189446,0.118116
-0.139982,0.00342919,0.00216619,0.325971,-0.0713301,0.189446,0.118116
-0.129834,0.00505583,0.00156762,0.325971,-0.0713301,0.190214,0.118116
-0.120562,0.00447053,0.00208908,0.325971,-0.0713301,0.190214,0.118116
-0.11193,0.00285433,0.00238162,0.326738,-0.0713301,0.190214,0.118116
-0.103165,0.00180256,0.003567,0.326738,-0.0713301,0.190214,0.118116
-0.0935413,0.00218653,0.00420674,0.326738,-0.0713301,0.190214,0.118883
-0.0839464,0.0016584,0.00330543,0.326738,-0.0713301,0.190214,0.118883
-0.0735778,0.000396416,0.00429331,0.326738,-0.0713301,0.190214,0.118883
-0.0646634,-0.00101335,0.00280808,0.326738,-0.0713301,0.190214,0.118883
-0.0555117,-0.00097134,0.000897689,0.326738,-0.0705633,0.190214,0.118883
-0.0453445,-0.000621058,0.000148019,0.326738,-0.0705633,0.190214,0.118883
-0.0351977,0.000928149,0.000780454,0.326738,-0.0705633,0.190214,0.118883
-0.0255241,0.00124815,0.00148007,0.326738,-0.0705633,0.190214,0.118883
-0.0165315,0.000820279,0.00268066,0.326738,-0.0705633,0.190214,0.118883
-0.00805638,-0.000966296,0.0032917,0.326738,-0.0705633,0.190214,0.118883
0.00186879,-0.00167982,0.00149643,0.326738,-0.0705633,0.190214,0.118883
0.0128027,-0.0015775,0.00154567,0.326738,-0.0705633,0.190214,0.118883
0.0236916,-0.00151411,0.00189013,0.326738,-0.0705633,0.190214,0.118883
0.0332043,-0.00103525,0.00181321,0.326738,-0.0705633,0.190214,0.118883
0.0416197,-0.000101708,0.00182572,0.326738,-0.0705633,0.190214,0.118883
0.0512597,0.000528194,0.00129666,0.326738,-0.0705633,0.190214,0.118883
0.0621007,3.75E-05,0.000716558,0.326738,-0.0705633,0.190214,0.118883
0.073183,-0.000201464,0.000101505,0.326738,-0.0705633,0.190214,0.118883
0.0835865,0.000691228,0.00033149,0.326738,-0.0705633,0.190214,0.118883
0.0925299,0.00070969,-0.000297585,0.326738,-0.0705633,0.190214,0.118883
0.101775,-0.000850879,-0.00162194,0.326738,-0.0705633,0.190214,0.118883
0.111253,-0.00193114,-0.00143682,0.326738,-0.0705633,0.190214,0.118116
0.1196,-0.000971831,-0.00188524,0.326738,-0.0713301,0.190214,0.118116
0.12849,-9.15E-05,-0.00249202,0.326738,-0.0713301,0.190214,0.118116
0.138222,0.000618018,-0.00125899,0.325971,-0.0713301,0.190214,0.118116
0.147117,0.0010153,-0.000288779,0.325971,-0.0713301,0.190214,0.118116
0.156073,0.000892997,0.000982261,0.325971,-0.0713301,0.190214,0.11735
0.165985,0.00170457,0.00184276,0.325971,-0.0720968,0.189446,0.11735
0.176367,0.00313266,0.00115565,0.325971,-0.0720968,0.189446,0.11735
0.186252,0.00220381,-0.00040091,0.325204,-0.0720968,0.189446,0.11735
0.195946,0.00112671,-0.00119133,0.325204,-0.0720968,0.189446,0.116583
0.205689,0.000210621,-0.0012038,0.325204,-0.0728645,0.189446,0.116583
0.215105,4.76E-05,-0.00152961,0.324437,-0.0728645,0.18868,0.116583
0.225785,-0.000225291,-0.001725,0.324437,-0.0728645,0.18868,0.115815
0.235284,-0.00085444,-0.00187014,0.324437,-0.0736313,0.18868,0.115815
0.245054,0.000547901,-0.00268356,0.32367,-0.0736313,0.187913,0.115815
0.256348,0.0011657,-0.00218363,0.32367,-0.0736313,0.187913,0.115048
0.266915,-0.000611842,-0.00202172,0.32367,-0.074398,0.187913,0.115048
0.275881,-0.00204102,-0.0014533,0.322903,-0.074398,0.187146,0.115048
0.28425,-0.0015894,-0.00167337,0.322903,-0.074398,0.187146,0.114282
0.29338,-0.00170342,-0.00136817,0.322136,-0.0751648,0.187146,0.114282
0.302709,-0.00178159,-0.0005679,0.322136,-0.0751648,0.186378,0.113515
0.312687,-0.00312451,-0.00020373,0.322136,-0.0759325,0.186378,0.113515
0.322905,-0.00404793,-0.00112665,0.321369,-0.0759325,0.186378,0.112747
0.332603,-0.00302753,-0.00116844,0.321369,-0.0759325,0.185612,0.112747
0.343379,-0.00204591,-0.00169061,0.320602,-0.0766993,0.185612,0.11198
0.353646,-0.00144637,-0.00154289,0.320602,-0.0766993,0.184845,0.11198
0.361508,-0.00189392,-0.000773968,0.319835,-0.077466,0.184845,0.111214
0.370399,-0.00357217,-0.00102752,0.319835,-0.077466,0.184078,0.111214
0.379384,-0.00366098,-0.00183534,0.319068,-0.0782328,0.184078,0.110447
0.389452,-0.00281493,-0.00142548,0.318301,-0.0782328,0.184078,0.109679
0.39773,-0.00150549,-0.00133891,0.318301,-0.0790005,0.183311,0.109679
0.405277,-0.00216696,-0.00218695,0.317534,-0.0790005,0.183311,0.108912
0.413755,-0.00382276,-0.00286185,0.317534,-0.0797672,0.182544,0.108912
0.423428,-0.00220572,-0.00214633,0.316767,-0.080534,0.181777,0.108146
0.432478,-0.0010085,-0.00177483,0.316767,-0.080534,0.181777,0.107379
0.441969,-0.00112744,-0.00212905,0.316,-0.0813007,0.18101,0.107379
0.452277,-0.00148225,-0.00128165,0.316,-0.0813007,0.18101,0.106611
0.461667,-0.00114498,-0.00129838,0.315233,-0.0820684,0.180243,0.105844
0.4702,-0.00129503,-0.00120198,0.314466,-0.0828352,0.180243,0.105844
0.477894,-0.00282139,-0.00214873,0.314466,-0.0828352,0.179476,0.105078
0.485958,-0.00384735,-0.0041199,0.313699,-0.083602,0.178709,0.104311
0.494449,-0.00298564,-0.00489333,0.312932,-0.083602,0.178709,0.104311
0.503795,-0.00295471,-0.00417853,0.312932,-0.0843687,0.177942,0.103543
0.512406,-0.00208309,-0.00246565,0.312165,-0.0851364,0.177175,0.102777
0.521173,-0.00269974,-0.0016368,0.311399,-0.0851364,0.177175,0.102777
0.528396,-0.00388176,-0.00174377,0.311399,-0.0859032,0.176408,0.10201
0.536618,-0.00471083,-0.00156062,0.310631,-0.0866699,0.175641,0.101243
0.544089,-0.00438776,-0.00112459,0.310631,-0.0866699,0.175641,0.101243
0.552174,-0.00468981,-0.00177446,0.309864,-0.0874367,0.174874,0.100475
0.560566,-0.00370461,-0.0031041,0.309097,-0.0882044,0.174107,0.0997086
0.569027,-0.00314623,-0.00325247,0.309097,-0.0882044,0.17334,0.0997086
0.578224,-0.00297213,-0.00329076,0.308331,-0.0889711,0.17334,0.0989418
0.587661,-0.00327917,-0.00430203,0.307563,-0.0897379,0.172573,0.098175
0.59589,-0.00328979,-0.00441304,0.307563,-0.0897379,0.171806,0.0974083
0.604551,-0.00286448,-0.00490671,0.306796,-0.0905046,0.171039,0.0974083
0.612493,-0.00123616,-0.00493237,0.306029,-0.0912724,0.170272,0.0966406
0.620806,-0.000457629,-0.00441341,0.305263,-0.0920391,0.170272,0.0958738
0.62812,-0.00129885,-0.00407788,0.305263,-0.0920391,0.169505,0.0958738
0.635067,-0.00132594,-0.00396942,0.304495,-0.0928059,0.168738,0.0951071
0.642739,-0.00136438,-0.00335318,0.303728,-0.0935726,0.167971,0.0943403
0.649589,-0.000798531,-0.0035723,0.303728,-0.0935726,0.167204,0.0935726
0.65744,-0.0013314,-0.00416748,0.302961,-0.0943403,0.166437,0.0935726
0.665778,-0.00210556,-0.00423053,0.302195,-0.0951071,0.16567,0.0928059
0.674675,-0.00275578,-0.00478565,0.301427,-0.0958738,0.164903,0.0920391
0.682771,-0.00121834,-0.00454573,0.30066,-0.0966406,0.164136,0.0912724
0.690079,-0.000730872,-0.00468134,0.299893,-0.0966406,0.163369,0.0912724
0.6996,-0.00187492,-0.00584527,0.299893,-0.0974083,0.162602,0.0905046
0.707197,-0.00278346,-0.00668388,0.299127,-0.098175,0.161835,0.0897379
0.71334,-0.00365283,-0.00560382,0.298359,-0.0989418,0.161068,0.0889711
0.722114,-0.00345518,-0.00511157,0.297592,-0.0997086,0.161068,0.0882044
0.730532,-0.00283649,-0.00559636,0.296825,-0.100475,0.159534,0.0874367
0.739091,-0.0027299,-0.00597266,0.296059,-0.101243,0.159534,0.0874367
0.746701,-0.00372352,-0.00613246,0.295291,-0.101243,0.158767,0.0866699
0.752691,-0.0037818,-0.00556696,0.295291,-0.10201,0.157233,0.0859032
0.759292,-0.00405911,-0.00626857,0.294524,-0.102777,0.157233,0.0851364
0.766113,-0.00359288,-0.00761437,0.293757,-0.103543,0.155699,0.0843687
0.772563,-0.00442653,-0.00701192,0.292991,-0.104311,0.155699,0.0843687
0.779755,-0.00433975,-0.00594801,0.292224,-0.105078,0.154165,0.083602
0.786635,-0.00425418,-0.00458384,0.291456,-0.105844,0.154165,0.0828352
0.793705,-0.00506256,-0.00415348,0.289923,-0.106611,0.153399,0.0820684
0.800357,-0.00554822,-0.00408897,0.289156,-0.108146,0.152631,0.0813007
0.807721,-0.00480184,-0.00324679,0.288388,-0.108912,0.151864,0.080534
0.814388,-0.00428733,-0.00325319,0.287621,-0.109679,0.151097,0.0797672
0.820011,-0.00434822,-0.00413112,0.286855,-0.110447,0.150331,0.0790005
0.826742,-0.00390407,-0.005445,0.286088,-0.111214,0.149563,0.0782328
0.832956,-0.00428176,-0.00564528,0.28532,-0.11198,0.148796,0.077466
0.839795,-0.0034459,-0.0052264,0.284554,-0.112747,0.148029,0.0766993
0.845765,-0.00325115,-0.00483336,0.283787,-0.113515,0.147263,0.0759325
0.851347,-0.00320292,-0.00402256,0.28302,-0.115048,0.146495,0.0751648
0.857128,-0.00372871,-0.00324214,0.282252,-0.115815,0.145728,0.074398
0.86307,-0.00470401,-0.000892529,0.280719,-0.116583,0.144961,0.0736313
0.868762,-0.00371867,-0.00110296,0.279952,-0.11735,0.144195,0.0728645
0.873466,-0.00401612,-0.00237032,0.279184,-0.118116,0.143427,0.0713301
0.878334,-0.00451018,-0.00273858,0.278418,-0.119651,0.14266,0.0705633
0.88289,-0.00420939,-0.00305639,0.277651,-0.120418,0.141893,0.0697966
0.888855,-0.0045487,-0.00284908,0.276116,-0.121184,0.141127,0.0690289
0.89512,-0.00434437,-0.00323034,0.27535,-0.121951,0.140359,0.0674953
0.900765,-0.00287223,-0.00210644,0.274583,-0.122719,0.139592,0.0667286
0.904568,-0.00193772,-0.00158389,0.273816,-0.123486,0.138825,0.0659609
0.908401,-0.00199439,-0.000314483,0.272282,-0.124252,0.138059,0.0644274
0.913865,-0.00202576,0.000450818,0.271515,-0.125787,0.136524,0.0636606
0.920974,-0.00178577,0.00156541,0.270748,-0.126554,0.135757,0.0621262
0.925418,-0.00184414,0.00158701,0.26998,-0.12732,0.134991,0.0613594
0.930469,-0.00278145,0.00150473,0.269214,-0.128087,0.134223,0.0605927
0.935184,-0.00345105,0.000487885,0.26768,-0.128855,0.133456,0.0590582
0.939555,-0.00464341,-1.29E-05,0.266912,-0.130388,0.132689,0.0582914
0.943337,-0.00521158,0.000873415,0.266146,-0.131155,0.131923,0.0575247
0.946831,-0.00478962,0.000487445,0.265379,-0.131923,0.130388,0.0559902
0.951149,-0.00385047,-0.000221925,0.264612,-0.132689,0.129622,0.0552235
0.956091,-0.00323091,-0.00102639,0.263844,-0.133456,0.128855,0.0544567
0.961177,-0.00219402,-0.00108086,0.262311,-0.134223,0.128087,0.0529222
0.966065,-0.00257839,-0.000498982,0.261544,-0.134991,0.12732,0.0521555
0.970637,-0.00240219,-0.000418419,0.260777,-0.135757,0.125787,0.0513887
0.975425,-0.00201985,-0.000799158,0.26001,-0.137291,0.125019,0.050621
0.981274,-0.00322231,-0.00120942,0.259243,-0.138059,0.124252,0.0490875
0.985545,-0.00354283,-0.00240605,0.258476,-0.138825,0.123486,0.0483208
0.989497,-0.00325536,-0.00243401,0.257709,-0.139592,0.121951,0.0475531
0.993028,-0.00221507,-0.00231705,0.256175,-0.140359,0.121184,0.0467863
0.997036,-0.00112495,-0.0022551,0.255408,-0.141127,0.120418,0.0460196
1.00142,-0.000706159,-0.00332742,0.254641,-0.141893,0.118883,0.0444851
1.00529,-0.000936232,-0.00462641,0.253874,-0.14266,0.118116,0.0437183
1.00871,-0.00256981,-0.00627149,0.253107,-0.144195,0.11735,0.0429516
1.01199,-0.00320607,-0.00648012,0.25234,-0.144961,0.115815,0.0421848
1.01482,-0.00350014,-0.00570498,0.250806,-0.145728,0.115048,0.0414171
1.01698,-0.00360875,-0.00577874,0.250039,-0.146495,0.113515,0.0406504
1.02012,-0.0037506,-0.0064689,0.249272,-0.147263,0.112747,0.0398836
1.02442,-0.00354428,-0.00668448,0.248505,-0.148029,0.11198,0.0391169
1.02989,-0.0020537,-0.00623994,0.246971,-0.148796,0.110447,0.0383492
1.03464,-0.000602536,-0.00644967,0.246204,-0.150331,0.109679,0.0368156
1.037,-0.000641107,-0.00675732,0.245437,-0.151097,0.108912,0.0360489
1.03887,-0.00107436,-0.00604841,0.24467,-0.151864,0.107379,0.0352812
1.0411,-0.00193699,-0.00619257,0.243136,-0.152631,0.106611,0.0345144
1.04377,-0.00336426,-0.0063864,0.242369,-0.154165,0.105844,0.0337477
1.0471,-0.00269261,-0.00733884,0.241602,-0.154932,0.105078,0.0329809
1.04969,-0.0020395,-0.00743274,0.240068,-0.155699,0.103543,0.0322132
1.0528,-0.00152144,-0.00692162,0.239301,-0.157233,0.102777,0.0314465
1.05652,-0.00195929,-0.00573172,0.238534,-0.158,0.10201,0.0306797
1.05987,-0.00357104,-0.00504583,0.237,-0.158767,0.101243,0.0291452
1.0623,-0.00384856,-0.00523995,0.236233,-0.160301,0.100475,0.0283785
1.06493,-0.00450552,-0.00555862,0.234699,-0.161068,0.0989418,0.0276117
1.06686,-0.0052752,-0.00528635,0.233932,-0.162602,0.098175,0.026845
1.06847,-0.00551004,-0.00585363,0.233165,-0.163369,0.0974083,0.0253105
1.06885,-0.00499806,-0.00643674,0.231631,-0.164136,0.0966406,0.0245438
1.07039,-0.00423995,-0.00597093,0.230865,-0.16567,0.0958738,0.023777
1.07322,-0.00309058,-0.00539631,0.22933,-0.166437,0.0951071,0.0230093
1.0748,-0.00285476,-0.00461149,0.228563,-0.167971,0.0935726,0.0214758
1.0763,-0.00184699,-0.00472494,0.227029,-0.168738,0.0928059,0.0199413
1.07706,-0.000638835,-0.00588327,0.226262,-0.169505,0.0920391,0.0191746
1.0775,-0.00110921,-0.00578453,0.224729,-0.171039,0.0912724,0.0176411
1.07957,-0.00198901,-0.0044316,0.223961,-0.171806,0.0897379,0.0168734
1.08259,-0.00241084,-0.0045711,0.222427,-0.172573,0.0889711,0.0153399
1.0849,-0.00179973,-0.00487954,0.221661,-0.174107,0.0882044,0.0145731
1.08632,0.000258848,-0.00506294,0.220126,-0.174874,0.0874367,0.0130386
1.08726,-0.000224672,-0.00522256,0.219359,-0.176408,0.0859032,0.0122719
1.08871,6.82E-05,-0.00416182,0.218593,-0.177175,0.0851364,0.0107374
1.09063,-0.000971787,-0.00273828,0.217058,-0.177942,0.0843687,0.00920391
1.09149,-0.00162476,-0.00239103,0.216291,-0.179476,0.0828352,0.00843716
1.09022,-0.00233728,-0.00289302,0.214757,-0.180243,0.0820684,0.00690269
1.08939,-0.00372254,-0.00398553,0.21399,-0.18101,0.080534,0.00613594
1.09011,-0.00463929,-0.00497722,0.213223,-0.182544,0.0797672,0.00460148
1.09256,-0.00339381,-0.00511035,0.211689,-0.183311,0.0790005,0.00383472
1.09546,-0.00226504,-0.00396966,0.210922,-0.184078,0.077466,0.00230122
1.09703,-0.0029949,-0.00282812,0.210155,-0.185612,0.0766993,0.00153351
1.0981,-0.00425255,-0.00249095,0.209389,-0.186378,0.0751648,0.000766754
1.09964,-0.00454468,-0.00238864,0.207854,-0.187146,0.074398,-0.000766754
1.10049,-0.0044863,-0.00263877,0.207088,-0.18868,0.0728645,-0.00153351
1.10161,-0.00407811,-0.00445992,0.206321,-0.189446,0.0720968,-0.00306797
1.10408,-0.00453388,-0.00658652,0.204786,-0.190214,0.0705633,-0.00383472
1.10565,-0.00459242,-0.00801187,0.20402,-0.191748,0.0697966,-0.00460148
1.10829,-0.0041042,-0.00787281,0.203253,-0.192514,0.0682621,-0.00536919
1.10971,-0.00380485,-0.00715904,0.201718,-0.193282,0.0667286,-0.00690269
1.11005,-0.00414446,-0.00692666,0.200952,-0.194049,0.0659609,-0.00766945
1.10888,-0.00563917,-0.00568572,0.199417,-0.195582,0.0644274,-0.00843716
1.10888,-0.0068882,-0.00447381,0.19865,-0.19635,0.0636606,-0.00997066
1.11012,-0.00654609,-0.00412299,0.197884,-0.197117,0.0621262,-0.0107374
1.11241,-0.00550862,-0.00461587,0.19635,-0.19865,0.0605927,-0.0115051
1.11386,-0.00560955,-0.00524931,0.195582,-0.199417,0.0598249,-0.0122719
1.11441,-0.00531057,-0.00465916,0.194049,-0.200952,0.0582914,-0.0138054
1.11335,-0.00381274,-0.00551487,0.193282,-0.201718,0.0575247,-0.0145731
1.11084,-0.00321508,-0.00485794,0.191748,-0.203253,0.0559902,-0.0153399
1.10951,-0.00391147,-0.00357735,0.190981,-0.20402,0.0552235,-0.0161066
1.10847,-0.0058556,-0.00338929,0.189446,-0.204786,0.0544567,-0.0176411
1.10673,-0.00767924,-0.00398915,0.18868,-0.206321,0.0529222,-0.0184078
1.10563,-0.00878724,-0.00513911,0.187146,-0.207088,0.0521555,-0.0191746
1.1037,-0.00868459,-0.00544647,0.186378,-0.208621,0.0513887,-0.0199413
1.10246,-0.00818194,-0.00506222,0.184845,-0.209389,0.0498543,-0.0214758
1.10209,-0.0069721,-0.00543811,0.184078,-0.210922,0.0490875,-0.0222425
1.10078,-0.00600763,-0.00481884,0.182544,-0.212457,0.0483208,-0.0230093
1.09835,-0.00531891,-0.00421775,0.181777,-0.213223,0.0467863,-0.0245438
1.09567,-0.00622604,-0.00490036,0.180243,-0.214757,0.0460196,-0.0253105
1.09267,-0.00643525,-0.00611676,0.179476,-0.215525,0.0452528,-0.026845
1.08901,-0.00662353,-0.0053604,0.177942,-0.217058,0.0444851,-0.0276117
1.08518,-0.00482515,-0.0044362,0.177175,-0.217825,0.0429516,-0.0291452
1.08245,-0.00485198,-0.00554746,0.175641,-0.219359,0.0421848,-0.0306797
1.07881,-0.00667799,-0.0063529,0.174874,-0.220126,0.0414171,-0.0314465
1.07533,-0.00673494,-0.00663242,0.17334,-0.220893,0.0398836,-0.0329809
1.07273,-0.00587943,-0.00650914,0.172573,-0.222427,0.0391169,-0.0337477
1.07052,-0.00452552,-0.00524202,0.171039,-0.223194,0.0383492,-0.0352812
1.06853,-0.0030516,-0.00347795,0.170272,-0.223961,0.0375824,-0.0360489
1.06577,-0.00428402,-0.00327781,0.169505,-0.225495,0.0360489,-0.0375824
1.06344,-0.00584917,-0.00377977,0.167971,-0.226262,0.0352812,-0.0391169
1.06129,-0.00525078,-0.00397441,0.167204,-0.227029,0.0345144,-0.0398836
1.05783,-0.0044348,-0.00318531,0.166437,-0.228563,0.0329809,-0.0414171
1.05478,-0.00418194,-0.0019989,0.164903,-0.22933,0.0322132,-0.0421848
1.05183,-0.00418922,-0.00253455,0.164136,-0.230097,0.0314465,-0.0429516
1.04969,-0.00414522,-0.00489788,0.163369,-0.231631,0.0299129,-0.0444851
1.04729,-0.00372072,-0.00623309,0.162602,-0.232398,0.0291452,-0.0452528
1.04608,-0.00455098,-0.00676118,0.161068,-0.233165,0.0283785,-0.0467863
1.04421,-0.0064032,-0.00659735,0.160301,-0.233932,0.026845,-0.0475531
1.04191,-0.00692977,-0.00625217,0.159534,-0.235466,0.0260773,-0.0483208
1.03867,-0.00699415,-0.00596584,0.158767,-0.236233,0.0253105,-0.0490875
1.03532,-0.00613611,-0.00672137,0.157233,-0.237,0.023777,-0.050621
1.03216,-0.00559727,-0.00621816,0.156466,-0.237767,0.0230093,-0.0513887
1.02903,-0.00493532,-0.00651629,0.155699,-0.239301,0.0214758,-0.0521555
1.02648,-0.00435776,-0.00738535,0.154932,-0.240068,0.020709,-0.0529222
1.02491,-0.00453679,-0.0084846,0.153399,-0.240835,0.0191746,-0.0544567
1.02279,-0.00529125,-0.00889943,0.152631,-0.241602,0.0184078,-0.0552235
1.02081,-0.00683396,-0.00893992,0.151864,-0.242369,0.0176411,-0.0559902
1.01911,-0.00803167,-0.00959877,0.151097,-0.243903,0.0161066,-0.056757
1.01528,-0.00733593,-0.00991874,0.150331,-0.24467,0.0153399,-0.0575247
1.01071,-0.0070316,-0.00995498,0.148796,-0.245437,0.0138054,-0.0582914
1.00647,-0.00727466,-0.00969346,0.148029,-0.246204,0.0130386,-0.0590582
