p,q,r,theta_1,theta_2,theta_3,theta_4
-0.061584,0.00105891,0.000758312,0.222427,-0.18868,0.0674953,-0.000766754
-0.0623469,0.000456779,0.000820852,0.222427,-0.18868,0.0674953,-0.000766754
-0.0619802,0.000107526,-3.84E-05,0.222427,-0.18868,0.0682621,-0.000766754
-0.0615202,0.000117949,-0.000295357,0.222427,-0.18868,0.0682621,-0.000766754
-0.0606724,0.000485881,0.000925123,0.222427,-0.18868,0.0682621,-0.000766754
-0.0600941,0.000869564,0.00137744,0.223194,-0.18868,0.0682621,-0.000766754
-0.0597275,0.000740914,0.00188731,0.223194,-0.18868,0.0682621,-0.000766754
-0.0590307,-0.000249834,0.00176193,0.223194,-0.18868,0.0682621,-0.000766754
-0.0587061,-0.0010711,0.00017251,0.223194,-0.18868,0.0682621,-0.000766754
-0.0582001,-0.000446507,-0.000398912,0.223194,-0.18868,0.0682621,-0.000766754
-0.0576893,0.00173461,-0.000342661,0.223194,-0.18868,0.0682621,0
-0.0556757,0.00286144,0.000106639,0.223194,-0.18868,0.0682621,0
-0.0536302,0.00206648,0.000432304,0.223194,-0.18868,0.0682621,0
-0.0531774,0.00139442,-0.000333191,0.223194,-0.18868,0.0682621,0
-0.0518567,0.00115779,-0.000529253,0.223194,-0.18868,0.0682621,0
-0.0515482,0.000438697,0.00097534,0.223194,-0.18868,0.0690289,0
-0.0511776,0.00094547,0.00119015,0.223194,-0.187913,0.0690289,0
-0.0492611,0.00197524,0.00117248,0.223194,-0.187913,0.0690289,0
-0.0496957,0.00102201,0.00127404,0.223194,-0.187913,0.0690289,0
-0.0492024,-0.00022971,0.00116603,0.223194,-0.187913,0.0690289,0
-0.0480683,-2.30E-05,0.00123802,0.223961,-0.187913,0.0690289,0
-0.0466096,-0.000249804,0.00182438,0.223961,-0.187913,0.0690289,0
-0.044238,6.49E-05,0.00231126,0.223961,-0.187913,0.0690289,0
-0.0440494,0.000186778,0.00214467,0.223961,-0.187913,0.0690289,0
-0.0441393,-0.000440405,0.00279094,0.223961,-0.187913,0.0690289,0
-0.0447886,0.00029867,0.00180634,0.223961,-0.187913,0.0690289,0
-0.044634,0.00183108,0.000968247,0.223961,-0.187913,0.0690289,0
-0.0434111,0.00275846,-0.000107058,0.223961,-0.187913,0.0690289,0
-0.0425096,0.00244538,-0.0017492,0.223961,-0.187913,0.0690289,0.000766754
-0.0414899,0.00138772,-0.00263085,0.223961,-0.187913,0.0697966,0.000766754
-0.039487,0.000703162,-0.00276297,0.223961,-0.187913,0.0697966,0.000766754
-0.0385671,0.00092662,-0.00175651,0.223961,-0.187913,0.0697966,0.000766754
-0.0387212,0.00236329,-0.000817933,0.223961,-0.187146,0.0697966,0.000766754
-0.0377334,0.00296523,-0.000577831,0.223961,-0.187146,0.0697966,0.000766754
-0.037191,0.00356369,-0.000709549,0.223961,-0.187146,0.0697966,0.000766754
-0.0361901,0.00346269,6.49E-05,0.223961,-0.187146,0.0697966,0.000766754
-0.0355177,0.00264829,0.000938035,0.223961,-0.187146,0.0697966,0.000766754
-0.0350622,0.0017321,0.00142834,0.223961,-0.187146,0.0697966,0.000766754
-0.0343023,-0.000225582,0.00159553,0.223961,-0.187146,0.0697966,0.000766754
-0.0327494,-0.000583463,0.00110928,0.223961,-0.187146,0.0697966,0.000766754
-0.0303585,-0.00030689,0.000159009,0.223961,-0.187146,0.0697966,0.000766754
-0.0291362,0.0011377,-0.000365377,0.223961,-0.187146,0.0697966,0.000766754
-0.0289563,0.00166531,-0.000432187,0.223961,-0.187146,0.0697966,0.000766754
-0.0286284,-2.23E-05,0.00060702,0.223961,-0.187146,0.0697966,0.000766754
-0.0269567,-0.000460007,0.00107011,0.224729,-0.187146,0.0697966,0.000766754
-0.0258327,-0.00073398,0.00116382,0.224729,-0.187146,0.0697966,0.000766754
-0.0250922,-0.0002734,0.000946528,0.224729,-0.187146,0.0697966,0.000766754
-0.0255092,0.000222414,0.0008241,0.224729,-0.187146,0.0697966,0.000766754
-0.0259078,-0.000171893,0.00183009,0.224729,-0.187146,0.0697966,0.000766754
-0.0251517,-0.000839942,0.00113679,0.224729,-0.187146,0.0697966,0.000766754
-0.024441,-0.000957669,-9.67E-06,0.224729,-0.187146,0.0697966,0.000766754
-0.0228378,-0.00179137,-0.00134911,0.224729,-0.187146,0.0697966,0.000766754
-0.0216143,-0.00182954,-0.0015577,0.224729,-0.187146,0.0697966,0.000766754
-0.0208483,-0.00139846,-0.000332349,0.224729,-0.187146,0.0697966,0.00153351
-0.0200263,-0.000625686,0.000292822,0.224729,-0.187146,0.0697966,0.00153351
-0.0182188,-0.000259222,-0.000126378,0.224729,-0.187146,0.0697966,0.00153351
-0.016549,0.000573746,-0.000485764,0.224729,-0.187146,0.0697966,0.00153351
-0.0151415,0.00231238,-0.000146561,0.224729,-0.187146,0.0705633,0.00153351
-0.0131607,0.00203498,0.000142298,0.224729,-0.187146,0.0705633,0.00153351
-0.0109392,0.00152592,0.00181628,0.224729,-0.187146,0.0705633,0.00153351
-0.0094516,0.00171978,0.00150329,0.224729,-0.187146,0.0705633,0.00153351
-0.0091711,0.00134212,0.000958054,0.224729,-0.187146,0.0705633,0.00153351
-0.00929348,0.00155325,0.000111899,0.224729,-0.187146,0.0705633,0.00153351
-0.00812056,0.00228431,0.000488511,0.224729,-0.187146,0.0705633,0.00153351
-0.00737001,0.00122643,0.000654533,0.224729,-0.187146,0.0705633,0.00153351
-0.00668918,0.000526263,0.00024037,0.224729,-0.187146,0.0705633,0.00153351
-0.00639242,0.0006674,-2.53E-06,0.224729,-0.187146,0.0705633,0.00153351
-0.00606942,0.00132298,-0.000282214,0.224729,-0.187146,0.0705633,0.00153351
-0.00522833,5.18E-06,-0.00046409,0.224729,-0.187146,0.0705633,0.00153351
-0.00403242,-0.000698322,-0.00047546,0.224729,-0.187146,0.0705633,0.00153351
-0.0032337,0.000281735,-0.000873932,0.224729,-0.187146,0.0705633,0.00153351
-0.00412515,-0.000705504,-0.00181936,0.224729,-0.187146,0.0705633,0.00153351
-0.00293877,-0.0010917,-0.00225603,0.224729,-0.187146,0.0705633,0.00153351
-0.00202014,0.000221535,-0.00173828,0.224729,-0.187146,0.0705633,0.00153351
-6.32E-05,0.000479891,4.99E-05,0.224729,-0.187146,0.0705633,0.00153351
0.0021513,0.000748715,2.17E-05,0.224729,-0.187146,0.0705633,0.00153351
0.0024586,0.00101539,0.000563643,0.224729,-0.187146,0.0705633,0.00153351
0.00332866,0.000726349,0.000626414,0.224729,-0.187146,0.0705633,0.00153351
0.00357248,0.000497616,0.000703997,0.224729,-0.187146,0.0705633,0.00153351
0.00427245,0.00107599,0.00138687,0.224729,-0.187146,0.0705633,0.00153351
0.00460423,0.00170838,0.000626101,0.224729,-0.187146,0.0705633,0.00153351
0.00608299,0.00244754,0.00114151,0.224729,-0.187146,0.0705633,0.00153351
0.00709807,0.00349919,0.00288389,0.224729,-0.187146,0.0705633,0.00153351
0.00785924,0.0053189,0.00375619,0.224729,-0.187146,0.0705633,0.00153351
0.00895291,0.00498844,0.00195113,0.224729,-0.187146,0.0705633,0.00153351
0.0101963,0.00317749,0.000883414,0.224729,-0.187146,0.0705633,0.00153351
0.0117852,0.00218093,0.00160537,0.224729,-0.187146,0.0705633,0.00153351
0.0122462,0.000190019,0.00142697,0.224729,-0.187146,0.0705633,0.00153351
0.0133597,-0.00180957,0.000528275,0.224729,-0.187146,0.0705633,0.00153351
0.0145644,-0.00221035,-0.00115642,0.224729,-0.187146,0.0705633,0.00153351
0.0151484,-0.00131191,-0.00232602,0.224729,-0.187146,0.0705633,0.00153351
0.0153555,-2.01E-06,-0.00338447,0.224729,-0.187146,0.0705633,0.00153351
0.0162851,0.000723517,-0.00378127,0.224729,-0.187146,0.0705633,0.00153351
0.0171433,0.00188834,-0.00344725,0.224729,-0.187146,0.0705633,0.00153351
0.0179874,0.00356067,-0.00159229,0.224729,-0.187146,0.0705633,0.00153351
0.017708,0.0040098,-0.000772529,0.224729,-0.187146,0.0705633,0.00153351
0.0186383,0.0038591,-0.00139454,0.224729,-0.187146,0.0705633,0.00153351
0.0204528,0.00369365,-0.000878387,0.224729,-0.187146,0.0705633,0.00153351
0.0213925,0.00394119,-0.000829757,0.224729,-0.187146,0.0705633,0.00153351
0.0237773,0.00292235,-0.000602045,0.224729,-0.187146,0.0705633,0.00153351
0.0246228,0.000768973,6.62E-05,0.224729,-0.187146,0.0705633,0.00153351
0.0258034,-0.000189887,-0.000724704,0.224729,-0.187146,0.0705633,0.00153351
0.0255933,-0.000306838,-0.00176556,0.224729,-0.187146,0.0705633,0.00153351
0.0257962,-0.00113959,-0.00189088,0.224729,-0.187146,0.0705633,0.00153351
0.0264725,-0.00209109,-0.00220599,0.224729,-0.187146,0.0705633,0.00153351
0.0274364,-0.000921541,-0.00267159,0.224729,-0.187146,0.0705633,0.00153351
0.0263096,0.000769964,-0.00287111,0.224729,-0.187146,0.0705633,0.00153351
0.0261779,0.00118084,-0.0017984,0.224729,-0.187146,0.0705633,0.00153351
0.0273703,0.000844902,-0.000928299,0.224729,-0.187146,0.0705633,0.00153351
0.0290274,2.75E-05,-0.000949518,0.224729,-0.187146,0.0705633,0.00153351
0.0321758,-0.000621953,-0.000287221,0.224729,-0.187146,0.0705633,0.00153351
0.0335029,-0.000373446,-0.000404612,0.224729,-0.187146,0.0705633,0.000766754
0.0345447,-2.13E-05,-0.0001558,0.224729,-0.187146,0.0705633,0.000766754
0.0346547,-0.000149512,-0.000468479,0.224729,-0.187146,0.0705633,0.000766754
0.0348189,-0.000277319,0.000767826,0.224729,-0.187146,0.0705633,0.000766754
0.0353051,-0.000401334,0.000599629,0.224729,-0.187146,0.0697966,0.000766754
0.0355929,0.000206283,1.07E-05,0.224729,-0.187146,0.0697966,0.000766754
0.0367696,0.000389851,-0.000524969,0.224729,-0.187146,0.0697966,0.000766754
0.038615,0.000471487,-0.000913919,0.224729,-0.187146,0.0697966,0.000766754
0.0404161,0.00250313,-0.0011292,0.224729,-0.187146,0.0697966,0.000766754
0.0408242,0.00354411,-0.000442133,0.224729,-0.187146,0.0697966,0.000766754
0.0415224,0.00262178,0.000829211,0.224729,-0.187146,0.0697966,0.000766754
0.0416386,0.00107833,0.00119609,0.224729,-0.187146,0.0697966,0.000766754
0.0423364,-0.000295774,0.000100217,0.224729,-0.187146,0.0697966,0.000766754
0.0427983,-4.86E-06,-0.00130437,0.223961,-0.187146,0.0697966,0.000766754
0.0433243,-0.000149162,-0.000880481,0.223961,-0.187146,0.0697966,0.000766754
0.0454977,0.000205091,-0.00117824,0.223961,-0.187146,0.0697966,0.000766754
0.047424,0.000211618,-0.00137119,0.223961,-0.187146,0.0697966,0.000766754
0.0480026,-0.000466333,-0.000784815,0.223961,-0.187146,0.0697966,0.000766754
0.0478905,1.28E-06,-0.00165689,0.223961,-0.187146,0.0697966,0.000766754
0.0490311,0.000120259,-0.0022419,0.223961,-0.187146,0.0690289,0.000766754
0.050721,-0.000574262,-0.00243595,0.223961,-0.187913,0.0690289,0
0.0511214,-0.00100472,-0.00116562,0.223961,-0.187913,0.0690289,0
0.050653,-0.000417435,-0.000565701,0.223961,-0.187913,0.0690289,0
0.0508859,0.000485844,0.000729806,0.223961,-0.187913,0.0690289,0
0.0518559,-0.000225865,0.00172935,0.223961,-0.187913,0.0690289,0
0.053194,-0.000361168,0.00168231,0.223961,-0.187913,0.0690289,0
0.0537406,0.00052753,0.0014598,0.223961,-0.187913,0.0690289,0
0.0546297,0.00039175,0.00137973,0.223961,-0.187913,0.0690289,0
0.0553502,-0.000286468,0.00189395,0.223961,-0.187913,0.0690289,0
0.0557527,-0.000693777,0.00120862,0.223961,-0.187913,0.0690289,0
0.0564543,0.000108844,0.000364049,0.223194,-0.187913,0.0690289,0
0.0572168,0.000401883,-0.000166231,0.223194,-0.187913,0.0690289,0
0.0575152,0.00111104,7.92E-05,0.223194,-0.187913,0.0690289,0
0.0574375,0.00211557,-0.00148446,0.223194,-0.187913,0.0682621,0
0.0579551,0.0031532,-0.00300104,0.223194,-0.187913,0.0682621,0
0.0590862,0.00290955,-0.00350589,0.223194,-0.18868,0.0682621,0
0.060396,0.00162938,-0.0026255,0.223194,-0.18868,0.0682621,-0.000766754
0.060687,0.000175184,-0.00171326,0.223194,-0.18868,0.0682621,-0.000766754
0.0609453,-0.000279279,-0.00161733,0.223194,-0.18868,0.0682621,-0.000766754
0.0621873,-0.000274004,0.000257327,0.223194,-0.18868,0.0682621,-0.000766754
0.0627106,-0.000143507,0.00124632,0.223194,-0.18868,0.0682621,-0.000766754
0.0628743,0.000733851,0.00163107,0.223194,-0.18868,0.0682621,-0.000766754
0.0639435,-0.000942045,0.001585,0.223194,-0.18868,0.0682621,-0.000766754
0.0652143,-0.00147553,0.00204005,0.222427,-0.18868,0.0682621,-0.000766754
0.0657592,-0.000705564,0.00297318,0.222427,-0.18868,0.0682621,-0.000766754
0.0663654,-0.000356832,0.00230044,0.222427,-0.18868,0.0682621,-0.000766754
0.0673715,0.00030253,0.00162467,0.222427,-0.18868,0.0674953,-0.000766754
0.0663215,0.000811144,-0.000210145,0.222427,-0.18868,0.0674953,-0.00153351
0.0661646,-0.000158609,-0.00147436,0.222427,-0.189446,0.0674953,-0.00153351
0.066639,-0.00202373,-0.00110278,0.222427,-0.189446,0.0674953,-0.00153351
0.0669793,-0.00254621,-0.00068728,0.222427,-0.189446,0.0674953,-0.00153351
0.0679838,-0.00139969,0.000616207,0.222427,-0.189446,0.0674953,-0.00153351
0.0693082,-0.000379496,0.000682837,0.222427,-0.189446,0.0674953,-0.00153351
0.0698447,0.00096321,6.88E-05,0.222427,-0.189446,0.0674953,-0.00153351
0.0708214,0.00127169,-8.86E-05,0.222427,-0.189446,0.0674953,-0.00153351
0.0721445,0.00134132,-9.20E-05,0.221661,-0.189446,0.0667286,-0.00153351
0.0725808,0.00130039,0.000113717,0.221661,-0.189446,0.0667286,-0.00153351
0.0723159,0.000331818,-0.000337333,0.221661,-0.189446,0.0667286,-0.00153351
0.0724658,0.000477216,-0.000385755,0.221661,-0.189446,0.0667286,-0.00230122
0.0730331,0.000771283,0.000263847,0.221661,-0.190214,0.0667286,-0.00230122
0.0740595,0.000702045,0.000784799,0.221661,-0.190214,0.0667286,-0.00230122
0.0741817,0.000248267,0.00180404,0.221661,-0.190214,0.0667286,-0.00230122
0.0747076,0.000628806,0.00179963,0.221661,-0.190214,0.0667286,-0.00230122
0.0751438,0.00075969,0.00109916,0.221661,-0.190214,0.0667286,-0.00230122
0.0745124,-0.000547671,-0.000121676,0.221661,-0.190214,0.0659609,-0.00230122
0.0748056,-0.00179053,-0.00149213,0.221661,-0.190214,0.0659609,-0.00230122
0.075766,-0.000747123,-0.00300874,0.221661,-0.190214,0.0659609,-0.00230122
0.0762357,-0.000339621,-0.002706,0.220893,-0.190214,0.0659609,-0.00230122
0.0756386,-0.000696153,-0.00252409,0.220893,-0.190214,0.0659609,-0.00230122
0.0764805,-0.000358322,-0.00256243,0.220893,-0.190214,0.0659609,-0.00230122
0.0778342,0.000783748,-0.00217383,0.220893,-0.190214,0.0659609,-0.00306797
0.0795779,0.000952965,-0.000102394,0.220893,-0.190981,0.0659609,-0.00306797
0.0803137,0.000332712,0.000999308,0.220893,-0.190981,0.0651941,-0.00306797
0.0803615,-0.000581869,0.000840998,0.220893,-0.190981,0.0651941,-0.00306797
0.0807257,-0.000647039,0.000408954,0.220893,-0.190981,0.0651941,-0.00306797
0.0805477,0.000574908,-0.000728042,0.220893,-0.190981,0.0651941,-0.00306797
0.0793786,0.00164114,-0.00128402,0.220126,-0.190981,0.0651941,-0.00306797
0.0794685,0.00153397,-0.00145863,0.220126,-0.190981,0.0651941,-0.00306797
0.0799416,0.000960498,-0.000448645,0.220126,-0.190981,0.0651941,-0.00306797
0.0815203,0.00069329,0.00113559,0.220126,-0.190981,0.0651941,-0.00306797
0.0829226,0.000867157,0.00286772,0.220126,-0.191748,0.0651941,-0.00383472
0.0842154,-0.000265912,0.00386079,0.220126,-0.191748,0.0651941,-0.00383472
0.0852976,-0.000513488,0.00353254,0.220126,-0.191748,0.0644274,-0.00383472
0.0846047,-0.00107428,0.00131553,0.220126,-0.191748,0.0644274,-0.00383472
0.0843424,-0.000514605,0.00063689,0.220126,-0.191748,0.0644274,-0.00383472
0.0840357,0.000518857,0.00124804,0.220126,-0.191748,0.0644274,-0.00383472
0.0824995,0.000614009,0.00199037,0.219359,-0.191748,0.0644274,-0.00383472
0.0825043,0.00177462,0.00148009,0.219359,-0.191748,0.0644274,-0.00383472
0.0834188,0.00196356,0.000976666,0.219359,-0.191748,0.0644274,-0.00383472
0.0843759,0.000830731,0.000896863,0.219359,-0.191748,0.0644274,-0.00383472
0.0844977,0.000319957,0.000205173,0.219359,-0.191748,0.0644274,-0.00460148
0.0844373,0.00113659,9.13E-05,0.219359,-0.192514,0.0636606,-0.00460148
0.0856781,0.000565818,-0.00063298,0.219359,-0.192514,0.0636606,-0.00460148
0.0866342,0.000671065,-0.00158078,0.219359,-0.192514,0.0636606,-0.00460148
0.086002,0.00178068,-0.00112712,0.219359,-0.192514,0.0636606,-0.00460148
0.0858604,0.00179627,-0.00123961,0.219359,-0.192514,0.0636606,-0.00460148
0.0865651,0.00132589,-0.0015833,0.219359,-0.192514,0.0636606,-0.00460148
0.0873708,0.00100645,-0.000675843,0.218593,-0.192514,0.0636606,-0.00460148
0.0867543,0.00132137,-3.50E-06,0.218593,-0.192514,0.0628929,-0.00460148
0.0862197,0.000504373,-0.000210502,0.218593,-0.192514,0.0628929,-0.00460148
0.0860791,-0.000670673,4.47E-05,0.218593,-0.193282,0.0628929,-0.00536919
0.0859373,-0.000893795,-0.000403651,0.218593,-0.193282,0.0628929,-0.00536919
0.0860336,-0.000207768,0.00109377,0.218593,-0.193282,0.0628929,-0.00536919
0.0869734,0.000911078,0.00240334,0.218593,-0.193282,0.0628929,-0.00536919
0.0874914,0.000450245,0.00183594,0.218593,-0.193282,0.0628929,-0.00536919
0.0883273,6.84E-05,0.000677622,0.217825,-0.193282,0.0628929,-0.00536919
0.0882462,0.000172621,-0.000944563,0.217825,-0.193282,0.0628929,-0.00536919
0.0878505,-0.000222364,-0.00183713,0.217825,-0.193282,0.0621262,-0.00536919
0.088781,-0.00111429,-0.00106215,0.217825,-0.193282,0.0621262,-0.00536919
0.0891077,-0.00126238,0.000178761,0.217825,-0.193282,0.0621262,-0.00613594
0.0906742,-0.000381083,0.000361241,0.217825,-0.194049,0.0621262,-0.00613594
0.0906597,-0.000474469,0.00125628,0.217825,-0.194049,0.0621262,-0.00613594
0.0904792,0.00101367,-0.000336536,0.217825,-0.194049,0.0621262,-0.00613594
0.0902786,0.00153095,-0.000903779,0.217825,-0.194049,0.0621262,-0.00613594
0.0900098,0.00125968,-0.00255016,0.217058,-0.194049,0.0621262,-0.00613594
0.0902697,0.00138728,-0.00246082,0.217058,-0.194049,0.0613594,-0.00613594
0.0909574,-4.25E-05,-0.00303748,0.217058,-0.194049,0.0613594,-0.00613594
0.0906757,-0.00150928,-0.00311112,0.217058,-0.194049,0.0613594,-0.00613594
0.0898232,-0.00306904,-0.00155929,0.217058,-0.194049,0.0613594,-0.00613594
0.0896392,-0.00342202,4.07E-05,0.217058,-0.194816,0.0613594,-0.00690269
0.0899839,-0.0006632,0.000407397,0.217058,-0.194816,0.0613594,-0.00690269
0.0891389,0.000850952,0.000664069,0.217058,-0.194816,0.0613594,-0.00690269
0.0889246,0.000814906,0.0016106,0.216291,-0.194816,0.0613594,-0.00690269
0.0901842,0.000491089,0.00187391,0.216291,-0.194816,0.0605927,-0.00690269
0.0922159,0.000616497,0.00136115,0.216291,-0.194816,0.0605927,-0.00690269
0.0927852,0.000324531,0.000317699,0.216291,-0.194816,0.0605927,-0.00690269
0.0917746,0.000420599,-0.000364118,0.216291,-0.194816,0.0605927,-0.00690269
0.0918656,0.00184072,-0.000257687,0.216291,-0.194816,0.0605927,-0.00690269
0.0911637,0.00272533,-0.000418046,0.216291,-0.194816,0.0605927,-0.00690269
0.0908171,0.00273517,1.42E-05,0.216291,-0.195582,0.0605927,-0.00690269
0.0924571,0.00140105,-0.000635677,0.216291,-0.195582,0.0605927,-0.00690269
0.0931283,-0.000147053,-0.000824087,0.216291,-0.195582,0.0598249,-0.00766945
0.0928194,-0.00187004,-0.000546151,0.215525,-0.195582,0.0598249,-0.00766945
0.0928743,-0.00172433,0.000258028,0.215525,-0.195582,0.0598249,-0.00766945
0.0915941,-0.000677967,0.0011015,0.215525,-0.195582,0.0598249,-0.00766945
0.0911737,-0.000408248,0.0012515,0.215525,-0.195582,0.0598249,-0.00766945
0.0919909,-0.000558102,0.00037568,0.215525,-0.195582,0.0598249,-0.00766945
0.091979,-0.000518383,0.00164213,0.215525,-0.195582,0.0598249,-0.00766945
0.0917991,-0.000530482,0.00298496,0.215525,-0.195582,0.0598249,-0.00766945
0.0905978,0.000147647,0.00252985,0.215525,-0.19635,0.0590582,-0.00766945
0.089269,0.00036621,0.00120058,0.215525,-0.19635,0.0590582,-0.00843716
0.0886303,0.00170237,-0.00150447,0.214757,-0.19635,0.0590582,-0.00843716
0.0880853,0.00186538,-0.00445175,0.214757,-0.19635,0.0590582,-0.00843716
0.0883909,0.000714986,-0.00528041,0.214757,-0.19635,0.0590582,-0.00843716
0.0878676,-0.000958265,-0.00444006,0.214757,-0.19635,0.0590582,-0.00843716
0.0864534,-0.00165583,-0.00252322,0.214757,-0.19635,0.0590582,-0.00843716
0.0853001,-0.0011434,-0.000903853,0.214757,-0.19635,0.0590582,-0.00843716
0.0855317,0.00052443,-1.33E-05,0.214757,-0.19635,0.0590582,-0.00843716
0.0862949,0.000968388,0.00225139,0.214757,-0.197117,0.0582914,-0.00843716
0.0862196,0.000773466,0.00332202,0.21399,-0.197117,0.0582914,-0.00843716
0.0873103,0.00109637,0.00308456,0.21399,-0.197117,0.0582914,-0.00920391
0.0877659,0.00118435,0.00226876,0.21399,-0.197117,0.0582914,-0.00920391
0.0886622,0.000767573,0.00172072,0.21399,-0.197117,0.0582914,-0.00920391
0.0872984,0.000226683,0.000949903,0.21399,-0.197117,0.0582914,-0.00920391
0.0859767,7.17E-06,-0.000391417,0.21399,-0.197117,0.0582914,-0.00920391
0.0853776,0.000365539,-0.0017563,0.21399,-0.197117,0.0582914,-0.00920391
0.0851212,0.000655158,-0.00226011,0.21399,-0.197117,0.0575247,-0.00920391
0.0850845,6.10E-05,-0.00161465,0.21399,-0.197117,0.0575247,-0.00920391
0.0848685,-0.000787974,-0.000513584,0.21399,-0.197884,0.0575247,-0.00920391
0.083641,-0.000832849,-0.000274763,0.213223,-0.197884,0.0575247,-0.00997066
0.0832708,-0.00154795,0.000198095,0.213223,-0.197884,0.0575247,-0.00997066
0.0840191,-0.00204618,-0.000407346,0.213223,-0.197884,0.0575247,-0.00997066
0.0838486,-0.00199968,-0.00166407,0.213223,-0.197884,0.0575247,-0.00997066
0.083751,-0.00114708,-0.00234157,0.213223,-0.197884,0.0575247,-0.00997066
0.0845017,-0.000591205,-0.00160834,0.213223,-0.197884,0.0575247,-0.00997066
0.0852388,-0.000256457,-0.000205592,0.213223,-0.197884,0.0575247,-0.00997066
0.0853875,0.000960237,0.000131152,0.213223,-0.197884,0.056757,-0.00997066
0.0850621,0.00267928,0.00162024,0.213223,-0.197884,0.056757,-0.00997066
0.0849224,0.00241184,0.00250611,0.212457,-0.19865,0.056757,-0.00997066
0.084723,0.00118316,0.00248588,0.212457,-0.19865,0.056757,-0.00997066
0.0835744,0.00110536,0.00149923,0.212457,-0.19865,0.056757,-0.00997066
0.082597,0.0014144,0.00134353,0.212457,-0.19865,0.056757,-0.0107374
0.0823265,0.000681764,0.00115453,0.212457,-0.19865,0.056757,-0.0107374
0.0818276,-0.000542172,3.29E-06,0.212457,-0.19865,0.056757,-0.0107374
0.0823368,-0.000179687,-0.00211491,0.212457,-0.19865,0.056757,-0.0107374
0.0814364,-0.000398972,-0.00166059,0.212457,-0.19865,0.0559902,-0.0107374
0.0823736,-0.000810326,-0.000176177,0.212457,-0.19865,0.0559902,-0.0107374
0.0826849,-0.000710049,0.000851288,0.212457,-0.19865,0.0559902,-0.0107374
0.0826591,0.000447175,0.000235966,0.211689,-0.199417,0.0559902,-0.0107374
