x,y,z
-0.499512,0.121582,0.806396
-0.497314,0.118896,0.809326
-0.496338,0.115967,0.806396
-0.492432,0.11499,0.812744
-0.494873,0.113037,0.821289
-0.497803,0.114746,0.815674
-0.49585,0.116699,0.813232
-0.495605,0.111816,0.817871
-0.494873,0.110107,0.823242
-0.493408,0.112061,0.826172
-0.493408,0.111816,0.824463
-0.491455,0.109375,0.825684
-0.490479,0.108154,0.823975
-0.493652,0.109375,0.825195
-0.496826,0.112549,0.824463
-0.49585,0.112305,0.826172
-0.492187,0.112549,0.826172
-0.490967,0.11377,0.820557
-0.49292,0.115479,0.822754
-0.495361,0.117676,0.825928
-0.496094,0.111816,0.827393
-0.491455,0.112549,0.830811
-0.48999,0.115479,0.830811
-0.489502,0.116455,0.827881
-0.481934,0.116943,0.831787
-0.479492,0.115723,0.83252
-0.481201,0.118652,0.828857
-0.480225,0.118408,0.834229
-0.477539,0.11792,0.835205
-0.474365,0.120361,0.828369
-0.474609,0.12207,0.829346
-0.477051,0.125244,0.832275
-0.477295,0.126221,0.836914
-0.475342,0.124756,0.839111
-0.474854,0.125,0.841064
-0.477051,0.128418,0.842285
-0.47583,0.132324,0.835449
-0.4729,0.133545,0.838135
-0.470703,0.130371,0.839844
-0.468262,0.128906,0.833496
-0.468262,0.132324,0.837646
-0.465576,0.133545,0.842773
-0.465332,0.136475,0.845459
-0.469238,0.138428,0.843018
-0.466797,0.137695,0.836426
-0.468018,0.136963,0.841064
-0.472656,0.138428,0.844727
-0.470215,0.139648,0.845215
-0.466797,0.140137,0.849609
-0.468018,0.141846,0.851318
-0.468506,0.143311,0.853027
-0.467529,0.148437,0.856201
-0.470215,0.152588,0.855469
-0.468994,0.152588,0.856445
-0.468506,0.150146,0.856934
-0.468262,0.147949,0.858643
-0.467285,0.150635,0.857666
-0.467041,0.1521,0.852051
-0.464355,0.15332,0.857666
-0.464355,0.157715,0.862061
-0.465576,0.157471,0.857422
-0.467773,0.156738,0.856201
-0.471191,0.161621,0.855469
-0.474854,0.164795,0.856934
-0.473633,0.16333,0.859619
-0.467529,0.161377,0.856934
-0.463867,0.162109,0.858643
-0.463135,0.164795,0.861084
-0.463623,0.164307,0.857422
-0.466309,0.164307,0.85376
-0.466064,0.16626,0.860107
-0.463135,0.164307,0.858887
-0.463379,0.162109,0.853271
-0.465088,0.163818,0.855469
-0.46875,0.166016,0.847656
-0.469482,0.167725,0.846924
-0.4646,0.166504,0.854736
-0.460937,0.166016,0.855713
-0.458984,0.164795,0.856201
-0.461182,0.162842,0.858887
-0.462891,0.162109,0.861084
-0.4646,0.160156,0.85498
-0.465088,0.160156,0.855225
-0.463135,0.159424,0.860352
-0.46167,0.159912,0.858887
-0.459717,0.158203,0.857422
-0.458252,0.157227,0.856201
-0.457764,0.159668,0.85376
-0.458252,0.159668,0.853516
-0.458008,0.156738,0.856445
-0.455811,0.153076,0.855713
-0.456543,0.15332,0.857422
-0.461182,0.15332,0.860352
-0.460205,0.151123,0.859375
-0.458496,0.1521,0.857666
-0.455078,0.151123,0.859375
-0.45166,0.147949,0.86499
-0.453613,0.148682,0.863525
-0.455566,0.150879,0.858643
-0.456299,0.1521,0.85498
-0.45459,0.151367,0.861084
-0.454102,0.147949,0.866943
-0.454346,0.147461,0.859375
-0.451904,0.148926,0.86499
-0.448975,0.14917,0.86792
-0.447754,0.148437,0.864014
-0.44873,0.148926,0.864502
-0.449707,0.149658,0.860352
-0.445312,0.147461,0.862061
-0.439697,0.149658,0.862061
-0.44165,0.150879,0.860352
-0.443359,0.146729,0.862549
-0.443604,0.14502,0.861084
-0.440918,0.147949,0.863281
-0.437988,0.149902,0.864014
-0.439697,0.148682,0.865234
-0.440674,0.14624,0.864746
-0.436279,0.143555,0.859619
-0.433594,0.14209,0.862549
-0.433838,0.148437,0.867676
-0.433594,0.150879,0.868896
-0.433594,0.14917,0.864502
-0.431641,0.147217,0.871826
-0.432861,0.144043,0.87085
-0.432129,0.143799,0.86084
-0.429443,0.140137,0.868896
-0.427979,0.142822,0.874512
-0.429199,0.14624,0.87085
-0.429199,0.141602,0.870605
-0.42749,0.13623,0.875244
-0.428711,0.136719,0.880371
-0.428223,0.138672,0.877441
-0.427246,0.136963,0.873291
-0.42627,0.141846,0.876953
-0.425781,0.142334,0.878662
-0.424805,0.141357,0.877197
-0.421387,0.149902,0.88208
-0.418701,0.149902,0.883301
-0.41333,0.143555,0.877197
-0.411865,0.138916,0.875977
-0.411865,0.132812,0.878662
-0.410645,0.13208,0.887695
-0.410645,0.147217,0.889404
-0.405518,0.154541,0.884766
-0.404541,0.143555,0.885254
-0.407471,0.138184,0.883789
-0.405029,0.139404,0.882568
-0.405273,0.144043,0.891357
-0.407227,0.147217,0.89624
-0.405273,0.142578,0.894775
-0.40332,0.13623,0.894287
-0.401123,0.13623,0.891846
-0.402832,0.142822,0.892822
-0.405518,0.145996,0.893311
-0.404785,0.13916,0.895752
-0.401611,0.136475,0.892822
-0.404541,0.139648,0.884766
-0.412842,0.135498,0.884277
-0.40918,0.12793,0.892578
-0.405273,0.123291,0.897949
-0.405518,0.126465,0.890869
-0.405762,0.131104,0.890137
-0.405762,0.12793,0.893066
-0.402588,0.12207,0.890381
-0.399658,0.115234,0.888672
-0.397461,0.109619,0.88623
-0.397217,0.115234,0.887695
-0.399658,0.120117,0.889893
-0.404297,0.115234,0.887695
-0.401611,0.111572,0.886719
-0.395508,0.10791,0.889404
-0.395508,0.107666,0.897949
-0.401367,0.112305,0.900146
-0.405029,0.111328,0.894287
-0.403076,0.106201,0.896484
-0.398682,0.105225,0.901611
-0.396729,0.105225,0.904541
-0.402344,0.107178,0.905273
-0.403564,0.109131,0.906494
-0.399414,0.105713,0.910156
-0.397705,0.102051,0.917969
-0.398926,0.101318,0.921387
-0.402588,0.10376,0.915771
-0.404785,0.103271,0.916016
-0.403076,0.0998535,0.915283
-0.398437,0.102539,0.914307
-0.396729,0.105225,0.920166
-0.398193,0.104736,0.928711
-0.397949,0.103516,0.931396
-0.39917,0.103516,0.929443
-0.399414,0.109131,0.93042
-0.393066,0.112061,0.931885
-0.390625,0.110596,0.930908
-0.390625,0.106445,0.928223
-0.38916,0.105225,0.928955
-0.389404,0.108398,0.931641
-0.38916,0.111572,0.934814
-0.385742,0.114014,0.935791
-0.382812,0.11792,0.937744
-0.382324,0.119141,0.938477
-0.381836,0.118408,0.931885
-0.381836,0.120605,0.929199
-0.382568,0.121338,0.935791
-0.381348,0.123535,0.940918
-0.377441,0.127197,0.935547
-0.375977,0.130371,0.932617
-0.375,0.134521,0.936279
-0.375732,0.133301,0.937012
-0.375244,0.133545,0.936523
-0.37207,0.137451,0.938965
-0.37085,0.137207,0.939697
-0.37085,0.138916,0.935303
-0.368652,0.141602,0.934082
-0.369385,0.140869,0.935791
-0.369629,0.14209,0.933594
-0.364502,0.139893,0.934082
-0.362061,0.135498,0.932373
-0.362305,0.140625,0.933105
-0.359131,0.145752,0.933105
-0.35791,0.144287,0.933594
-0.356689,0.140137,0.936523
-0.35376,0.136963,0.932861
-0.358398,0.141602,0.930908
-0.358643,0.145996,0.932129
-0.357178,0.14502,0.930176
-0.35498,0.144287,0.928223
-0.349365,0.142822,0.929687
-0.346436,0.142334,0.929687
-0.346924,0.142334,0.929443
-0.349365,0.143555,0.927734
-0.347168,0.140137,0.930908
-0.345947,0.139648,0.929199
-0.342041,0.14209,0.923096
-0.343994,0.136963,0.927246
-0.339111,0.130859,0.934082
-0.344238,0.137939,0.909912
-0.342773,0.128662,0.942383
-0.33252,0.131836,0.941406
-0.340088,0.133545,0.91748
-0.339111,0.119141,0.940918
-0.337646,0.126709,0.923584
-0.331787,0.12085,0.929932
-0.331055,0.117676,0.927002
-0.330322,0.11377,0.922852
-0.324463,0.108887,0.934326
-0.326904,0.109863,0.932373
-0.326172,0.104004,0.930664
-0.323486,0.102295,0.927734
-0.325684,0.103027,0.922607
-0.325439,0.0996094,0.924316
-0.325195,0.0959473,0.927246
-0.322021,0.0913086,0.922607
-0.320801,0.0874023,0.92041
-0.32251,0.0881348,0.920898
-0.322998,0.0878906,0.92041
-0.321777,0.0842285,0.923828
-0.318604,0.0842285,0.923584
-0.320068,0.0856934,0.92041
-0.321045,0.0827637,0.920654
-0.322998,0.0773926,0.921387
-0.329102,0.0744629,0.921631
-0.330078,0.0720215,0.925049
-0.325928,0.072998,0.923584
-0.325195,0.0766602,0.921143
-0.324951,0.0744629,0.925781
-0.323242,0.0712891,0.927246
-0.324463,0.0710449,0.921143
-0.327148,0.0698242,0.924316
-0.326904,0.0678711,0.926758
-0.325684,0.0678711,0.923096
-0.327148,0.0688477,0.921875
-0.328369,0.0681152,0.926758
-0.32666,0.0637207,0.92749
-0.328369,0.0649414,0.921875
-0.329346,0.0681152,0.923584
-0.327393,0.0681152,0.922363
-0.324951,0.0649414,0.920654
-0.320801,0.0637207,0.917969
-0.32251,0.0715332,0.916504
-0.324707,0.0722656,0.918457
-0.32251,0.0671387,0.923584
-0.322021,0.0656738,0.920166
-0.320557,0.0666504,0.920654
-0.319336,0.0688477,0.92334
-0.319092,0.0700684,0.921875
-0.316406,0.0727539,0.922119
-0.312744,0.0717773,0.922852
-0.313477,0.0708008,0.917969
-0.313965,0.0705566,0.920654
-0.308838,0.0761719,0.927002
-0.308105,0.0800781,0.931885
-0.30957,0.0754395,0.941162
-0.312988,0.0830078,0.93457
-0.311768,0.0866699,0.939209
-0.306641,0.0834961,0.946045
-0.308594,0.0837402,0.95166
-0.307129,0.0788574,0.958252
-0.302979,0.0866699,0.94873
-0.300781,0.0969238,0.947266
-0.297363,0.0893555,0.958496
-0.297363,0.0854492,0.956299
-0.297119,0.0922852,0.951172
-0.292236,0.100098,0.959717
-0.289795,0.0969238,0.966553
-0.290527,0.0913086,0.968506
-0.289551,0.0961914,0.960449
-0.28418,0.100586,0.954346
-0.279541,0.097168,0.956543
-0.277588,0.0966797,0.950439
-0.275146,0.101074,0.948242
-0.273926,0.105957,0.952637
-0.272705,0.102295,0.952881
-0.272217,0.0979004,0.958252
-0.267822,0.102051,0.962402
-0.265869,0.101318,0.955078
-0.264893,0.0998535,0.953613
-0.256836,0.103027,0.956787
-0.255859,0.106689,0.951904
-0.258545,0.106201,0.946533
-0.261963,0.100098,0.943848
-0.262207,0.0986328,0.938477
-0.257812,0.105225,0.942383
-0.26001,0.110596,0.942627
-0.26001,0.107178,0.938477
-0.257568,0.106201,0.945312
-0.255127,0.108398,0.94751
-0.252686,0.106445,0.943115
-0.25,0.106689,0.944336
-0.254639,0.105469,0.949463
-0.257568,0.114258,0.945801
-0.242187,0.128906,0.938965
-0.246094,0.126221,0.94043
-0.260986,0.11499,0.941162
-0.252686,0.10791,0.945557
-0.243896,0.119629,0.940186
-0.250244,0.12793,0.937256
-0.254395,0.120361,0.942139
-0.24585,0.118652,0.948486
-0.241455,0.12207,0.958008
-0.244873,0.131104,0.949707
-0.244141,0.130127,0.94751
-0.24585,0.123779,0.95459
-0.249023,0.124756,0.953369
-0.243164,0.131104,0.953369
-0.236572,0.134521,0.950928
-0.232422,0.12793,0.954346
-0.232666,0.124023,0.95752
-0.232422,0.128662,0.943359
-0.228516,0.129395,0.939697
-0.22998,0.129639,0.948486
-0.228027,0.129395,0.955078
-0.2229,0.125488,0.951904
-0.220215,0.127686,0.947754
-0.2146,0.126465,0.954346
-0.210449,0.12793,0.958496
-0.210449,0.132568,0.954834
-0.207031,0.126465,0.952393
-0.205078,0.119141,0.954346
-0.200684,0.119385,0.959717
-0.191406,0.123291,0.957031
-0.188477,0.123535,0.949951
-0.188721,0.116211,0.951904
-0.18457,0.11084,0.955078
-0.178223,0.113281,0.959229
-0.176025,0.11499,0.964844
-0.176758,0.115479,0.968506
-0.17334,0.11377,0.972412
-0.171387,0.112305,0.972168
-0.177246,0.112793,0.967773
-0.17749,0.116943,0.969971
-0.17334,0.121826,0.969971
-0.175293,0.116455,0.970215
-0.177002,0.114746,0.969238
-0.17627,0.119873,0.960693
-0.175537,0.117432,0.967529
-0.175049,0.116943,0.974609
-0.175293,0.120361,0.969482
-0.174561,0.12207,0.967041
-0.17334,0.125488,0.970947
-0.172363,0.120605,0.973633
-0.173096,0.115479,0.973633
-0.17334,0.121094,0.977051
-0.169922,0.129883,0.981201
-0.164307,0.128906,0.983887
-0.162109,0.124756,0.980225
-0.162354,0.12207,0.982178
-0.159424,0.121826,0.983398
-0.159424,0.125488,0.983643
-0.1604,0.128418,0.988037
-0.160645,0.131836,0.983398
-0.161865,0.12915,0.980225
-0.157227,0.129395,0.985352
-0.154297,0.131592,0.987061
-0.153076,0.131592,0.978516
-0.150635,0.131836,0.975586
-0.143799,0.13208,0.980957
-0.139404,0.133545,0.980957
-0.143066,0.131836,0.98291
-0.140869,0.135254,0.987793
-0.135986,0.135254,0.989014
-0.135498,0.128418,0.995361
-0.13501,0.127686,0.993408
-0.134766,0.129639,0.989014
-0.133301,0.133789,0.993896
-0.130859,0.135254,0.992432
-0.130127,0.135986,0.989502
-0.130127,0.133301,0.992432
-0.131348,0.128906,0.999268
-0.131836,0.128906,1.00293
-0.128906,0.135254,0.99585
-0.125,0.140625,0.990234
-0.121582,0.133789,0.990967
-0.122559,0.129883,0.994141
-0.127197,0.132324,0.992676
-0.125732,0.134766,0.988037
-0.124023,0.138428,0.995361
-0.124512,0.137451,1.00122
-0.122803,0.132324,0.993896
-0.121582,0.134033,0.980469
-0.120605,0.138672,0.976562
-0.120605,0.132568,0.981201
-0.119141,0.126709,0.981445
-0.117187,0.133545,0.984131
-0.119385,0.134277,0.991943
-0.120361,0.124756,1.00391
-0.117187,0.121826,1.00513
-0.115479,0.123535,1
-0.116455,0.12915,1.00049
-0.111572,0.133057,1.00439
-0.10791,0.125,1.00195
-0.110596,0.119873,0.993408
-0.109131,0.120117,0.994385
-0.104492,0.117432,1.00146
-0.100586,0.116699,0.989746
-0.102783,0.116943,0.968506
-0.106201,0.118896,0.967529
-0.103271,0.118652,0.977783
-0.101074,0.108398,0.982422
-0.0983887,0.110596,0.982422
-0.0935059,0.120117,0.985596
-0.0949707,0.115479,0.994629
-0.10083,0.10791,1.01172
-0.0991211,0.10791,1.0144
-0.0881348,0.11084,0.997559
-0.0866699,0.110352,0.99292
-0.0935059,0.115723,0.995605
-0.0898437,0.119141,0.985352
-0.0866699,0.11084,0.981201
-0.0891113,0.104492,0.988281
-0.0859375,0.109375,0.996094
-0.0817871,0.118896,0.991943
-0.0820312,0.119873,0.981201
-0.0852051,0.108398,0.985352
-0.0866699,0.101074,0.997559
-0.0842285,0.109863,0.998779
-0.0827637,0.121094,0.987793
-0.0817871,0.12085,0.990967
-0.0776367,0.112793,1.00415
-0.0725098,0.109131,1.00879
-0.0673828,0.110352,1.00122
-0.0693359,0.108887,0.992432
-0.072998,0.106689,0.99707
-0.0688477,0.109375,0.996582
-0.0649414,0.11499,0.988281
-0.0622559,0.11499,0.986572
-0.060791,0.107422,0.988525
-0.060791,0.108154,0.986572
-0.0603027,0.116211,0.988525
-0.057373,0.118896,0.994385
-0.0515137,0.115234,0.998535
-0.0480957,0.107178,1.00464
-0.046875,0.109619,1.00171
-0.0473633,0.120361,0.995361
-0.0483398,0.118896,1.00146
-0.0488281,0.110352,1.00391
-0.0473633,0.11084,1.00195
-0.0437012,0.115479,1.00513
-0.0397949,0.114014,1.00757
-0.0366211,0.11084,1.01025
-0.0344238,0.111816,1.00977
-0.0336914,0.111572,1.00586
-0.0334473,0.113525,1.0061
-0.032959,0.115479,1.00708
-0.0339355,0.117676,1.00366
-0.0324707,0.117187,1.00317
-0.0290527,0.115967,1.00635
-0.0229492,0.115479,1.00952
-0.0197754,0.113037,1.0166
-0.0214844,0.114746,1.01465
-0.0241699,0.121338,1.00928
-0.0258789,0.124268,1.01416
-0.0217285,0.118896,1.01221
-0.0212402,0.118408,1.00806
-0.019043,0.117676,1.00977
-0.0153809,0.121338,1.01392
-0.0175781,0.125,1.01245
-0.0175781,0.121094,1.0105
-0.0163574,0.116211,1.01392
-0.0148926,0.114502,1.0144
-0.0129395,0.117432,1.0144
-0.00952148,0.12085,1.01367
-0.0100098,0.116211,1.01196
-0.0136719,0.110352,1.0144
-0.0131836,0.114258,1.01563
-0.0100098,0.116211,1.01318
-0.00732422,0.117432,1.00952
-0.00512695,0.118652,1.01025
-0.000488281,0.116211,1.01294
0.00195312,0.114502,1.01074
-0.00268555,0.113037,1.01099
-0.00537109,0.112549,1.00586
-0.00292969,0.113281,1.00073
0.00341797,0.119629,1.00562
0.0065918,0.119385,1.01318
0.00366211,0.113281,1.00952
0.00195312,0.113037,1.00049
0.00512695,0.11084,0.996338
0.00878906,0.109375,0.994629
0.0100098,0.108398,0.996582
0.0090332,0.109131,1
0.0090332,0.111572,1.00146
0.0119629,0.11084,0.996338
0.015625,0.104492,0.990479
0.019043,0.102051,0.989502
0.0161133,0.10376,0.996582
0.0107422,0.10376,1.00342
0.0146484,0.0996094,0.998779
0.0217285,0.0986328,0.990723
0.0219727,0.10498,0.98999
0.017334,0.104248,0.994385
0.0158691,0.0966797,0.993896
0.0202637,0.0927734,0.991699
0.0244141,0.0930176,0.986572
0.0234375,0.0905762,0.990967
0.0231934,0.088623,0.996826
0.0227051,0.0908203,0.995605
0.0205078,0.092041,1.00195
0.0231934,0.0900879,1.00317
0.0275879,0.0866699,1.00562
0.0241699,0.0854492,1.00684
0.0197754,0.0852051,0.999756
0.020752,0.0871582,1.00146
0.0217285,0.0871582,1.00635
0.0241699,0.0827637,1.00562
0.0263672,0.0808105,1.00781
0.0244141,0.0812988,1.00977
0.0222168,0.0854492,1.01221
0.0234375,0.0842285,1.01831
0.0256348,0.0803223,1.0166
0.0275879,0.0786133,1.01025
0.0292969,0.0783691,1.01245
0.026123,0.0795898,1.01904
0.0209961,0.0808105,1.02002
0.0231934,0.0810547,1.02075
0.0270996,0.0737305,1.02148
0.029541,0.072998,1.02051
0.0297852,0.0722656,1.02148
0.0334473,0.0673828,1.02295
0.0336914,0.0644531,1.03394
0.0319824,0.0661621,1.03906
0.0402832,0.0717773,1.03003
0.0424805,0.0666504,1.03149
0.0356445,0.067627,1.02808
0.0351562,0.0690918,1.03174
0.0410156,0.0627441,1.04541
0.0424805,0.0639648,1.03491
0.0395508,0.0666504,1.03247
0.0422363,0.0646973,1.04663
0.0476074,0.0576172,1.04492
0.0473633,0.0566406,1.0437
0.0461426,0.0598145,1.04883
0.0495605,0.0605469,1.04883
0.0527344,0.0603027,1.0437
0.0554199,0.0654297,1.03442
0.0563965,0.0690918,1.03857
0.0585937,0.0629883,1.05103
0.0600586,0.0598145,1.04712
0.0593262,0.0617676,1.03271
0.0600586,0.0644531,1.03882
0.0620117,0.0632324,1.04639
0.0637207,0.0634766,1.0415
0.0649414,0.0698242,1.03711
0.0705566,0.0749512,1.03516
0.0710449,0.0739746,1.04053
0.0686035,0.0717773,1.03931
0.0698242,0.0739746,1.02856
0.0690918,0.0742187,1.02295
0.0698242,0.0710449,1.02808
0.0751953,0.0698242,1.03809
0.0769043,0.0717773,1.03638
0.0761719,0.0749512,1.03296
0.0761719,0.0732422,1.03442
0.0761719,0.0710449,1.03174
0.0769043,0.0700684,1.02905
0.0795898,0.0668945,1.02808
0.0810547,0.0668945,1.03052
0.0844727,0.0690918,1.02808
0.0844727,0.0695801,1.02588
0.0788574,0.0678711,1.0249
0.0844727,0.0656738,1.02661
0.0871582,0.064209,1.03345
0.0822754,0.0615234,1.03345
0.0808105,0.0595703,1.02954
0.0805664,0.0595703,1.02856
0.081543,0.0578613,1.02954
0.0820312,0.0576172,1.03027
0.0793457,0.0561523,1.03027
0.0761719,0.0566406,1.03027
0.0778809,0.0581055,1.02686
0.0776367,0.0527344,1.02881
0.0788574,0.0517578,1.0293
0.0810547,0.0512695,1.02515
0.078125,0.0515137,1.02734
0.0742187,0.0529785,1.03125
0.0732422,0.0512695,1.03027
0.0744629,0.0515137,1.02661
0.0754395,0.0493164,1.03027
0.0749512,0.0471191,1.02563
0.0703125,0.0498047,1.01978
0.0695801,0.0488281,1.02368
0.0690918,0.046875,1.02612
0.065918,0.0471191,1.02393
0.0651855,0.0471191,1.0188
0.0654297,0.0461426,1.01904
0.067627,0.0439453,1.02515
0.0673828,0.0441895,1.03027
0.0683594,0.0424805,1.02686
0.0708008,0.0439453,1.01709
0.0710449,0.0478516,1.01807
0.0710449,0.0454102,1.0249
0.0673828,0.0446777,1.02124
0.065918,0.0466309,1.02393
0.0671387,0.048584,1.02539
0.0671387,0.0529785,1.02368
0.0683594,0.0500488,1.02539
0.0703125,0.046875,1.02441
0.0744629,0.0507812,1.0271
0.0737305,0.0515137,1.02612
0.0693359,0.0512695,1.02661
0.0744629,0.0532227,1.03101
0.0805664,0.0554199,1.03076
0.0810547,0.0556641,1.02783
0.0810547,0.0585937,1.02368
0.081543,0.0622559,1.02393
0.0847168,0.0615234,1.0271
0.0888672,0.064209,1.02051
0.092041,0.0668945,1.01367
0.0939941,0.067627,1.02051
0.0908203,0.0683594,1.0249
0.0905762,0.067627,1.02515
0.0969238,0.0678711,1.02466
0.098877,0.0673828,1.02563
0.0993652,0.0678711,1.02539
0.101562,0.0686035,1.01636
0.102783,0.0698242,1.01636
0.10791,0.0725098,1.01904
0.109131,0.074707,1.01514
0.106445,0.0744629,1.01563
0.105957,0.072998,1.01538
0.106689,0.0732422,1.01563
0.111816,0.0751953,1.02051
0.112061,0.0761719,1.01416
0.110107,0.0756836,1.00732
0.11084,0.0759277,1.01294
0.110352,0.0773926,1.01855
0.111084,0.0778809,1.01465
0.112793,0.0788574,1.01416
0.116455,0.078125,1.01538
0.11792,0.0756836,1.01392
0.117432,0.0751953,1.01611
0.119629,0.0744629,1.01611
0.123535,0.0700684,1.01294
0.124512,0.0686035,1.01611
0.124023,0.0700684,1.02051
0.125,0.067627,1.021
0.124268,0.0656738,1.021
0.127686,0.0671387,1.01929
0.129395,0.0664062,1.02393
0.126221,0.0622559,1.02661
0.130859,0.0632324,1.02173
0.134277,0.0644531,1.01758
0.132324,0.0627441,1.02002
0.133545,0.0622559,1.021
0.136963,0.0583496,1.02222
0.139893,0.0561523,1.02075
0.142334,0.0576172,1.01929
0.141357,0.0578613,1.01831
0.138916,0.0588379,1.01587
0.142822,0.0571289,1.0188
0.144287,0.0539551,1.01929
0.144775,0.0512695,1.01904
0.148926,0.0539551,1.02441
0.147705,0.0537109,1.0249
0.145264,0.0515137,1.02002
0.146729,0.0505371,1.01636
0.146729,0.0510254,1.0144
0.142578,0.0532227,1.01514
0.140625,0.050293,1.01465
0.141357,0.0473633,1.01367
0.144775,0.0483398,1.01367
0.148437,0.0515137,1.01489
0.145752,0.0522461,1.01758
0.144287,0.0495605,1.0144
0.143555,0.0454102,1.00781
0.143311,0.0517578,1.00488
0.14502,0.059082,1.00366
0.144775,0.0571289,1.00635
0.141113,0.0524902,1.00391
0.136475,0.0541992,0.997803
0.136719,0.0571289,0.993896
0.136719,0.0541992,0.994629
0.138916,0.0544434,0.999756
0.140137,0.0583496,1.00269
0.135742,0.0617676,1.00269
0.135986,0.0627441,1.0061
0.135498,0.0627441,1.00977
0.135986,0.0690918,1.00366
0.139404,0.0712891,1.00195
0.13623,0.0668945,1.00781
0.128906,0.0664062,1.00977
0.125977,0.0698242,1.00854
0.130371,0.0725098,1.00928
0.134766,0.0703125,1.00854
0.135254,0.0693359,1.00854
0.13501,0.0712891,1.00854
0.132568,0.072998,1.00146
0.126709,0.0737305,1.00195
0.124268,0.0715332,1.00854
0.124023,0.0712891,1.00781
0.126465,0.0712891,1.00635
0.130859,0.0705566,1.01221
0.130859,0.0742187,1.01807
0.128418,0.0732422,1.01758
0.125977,0.072998,1.01221
0.124756,0.0737305,1.0144
0.124512,0.0722656,1.01929
0.125,0.072998,1.01758
0.126465,0.0742187,1.02075
0.124512,0.0737305,1.02295
0.118164,0.0720215,1.02026
0.11792,0.0727539,1.01929
0.124268,0.0756836,1.01563
0.124756,0.0778809,1.01147
0.120361,0.0754395,1.01563
0.119141,0.0722656,1.0188
0.119629,0.072998,1.02344
0.119385,0.0761719,1.02563
0.115234,0.0766602,1.02197
0.11377,0.0722656,1.02075
0.117432,0.0688477,1.01831
0.119873,0.0690918,1.01611
0.121094,0.0722656,1.01978
0.122559,0.0705566,1.02368
0.124756,0.0686035,1.02417
0.126221,0.0717773,1.02319
